248368701  949  959  668  677
221918659  809  820  278  287
200071139  764  769 1038 1043
200071138  758  763 1038 1043
200071137  752  757 1038 1043
200071136  746  751 1038 1043
200071135  740  745 1038 1043
200071134  734  739 1038 1043
200071133  728  733 1038 1043
200071132  722  727 1038 1043
200071131  716  721 1038 1043
200071130  710  715 1038 1043
222270477 1079 1088  705  714
248368826  715  725  586  594
248368825  878  888  880  889
222243047  707  718  760  770
200070978  312  361  468  531
200070979  312  361  532  595
200070970  262  311  980 1043
200070971  312  361   20   83
200070972  312  361   84  147
200070973  312  361  148  211
200070974  312  361  212  275
200070975  312  361  276  339
200070976  312  361  340  403
200070977  312  361  404  467
200070875   12   61   20   83
200070877   12   61  148  211
200070876   12   61   84  147
200070879   12   61  276  339
200070878   12   61  212  275
248368898 1090 1100  489  498
248368893  821  831   36   45
200071003  412  461   20   83
200071002  362  411  980 1043
200071001  362  411  916  979
200071000  362  411  852  915
200071007  412  461  276  339
200071006  412  461  212  275
200071005  412  461  148  211
200071004  412  461   84  147
200071009  412  461  404  467
200071008  412  461  340  403
200070950  212  261  724  787
200070898   62  111  468  531
200070985  312  361  916  979
200070984  312  361  852  915
200070987  362  411   20   83
200070986  312  361  980 1043
200070981  312  361  660  723
200070980  312  361  596  659
200070983  312  361  788  851
200070982  312  361  724  787
200070989  362  411  148  211
200070958  262  311  212  275
200070890   12   61  980 1043
222094935  944  954  493  502
200071098  662  677  518  533
200071099  662  677  534  549
200071094  662  677  454  469
200071095  662  677  470  485
200071096  662  677  486  501
200071097  662  677  502  517
200071090  662  677  390  405
200071091  662  677  406  421
200071092  662  677  422  437
200071093  662  677  438  453
222233642  957  967  685  694
221991290  810  820  380  389
222148346  835  846  596  605
222170135  936  945  602  610
221736118  731  741   32   41
200071386  799  809  630  640
200071387  772  776  613  617
200071388  782  786  663  667
200071389  822  826  603  607
200070934  162  211  724  787
200070935  162  211  788  851
200070936  162  211  852  915
200070937  162  211  916  979
200070930  162  211  468  531
200070931  162  211  532  595
200070932  162  211  596  659
200070933  162  211  660  723
200070938  162  211  980 1043
200070939  212  261   20   83
222469299  905  915 1017 1026
221855684  636  646  232  241
248368856  616  626  224  233
222136221  983  994  541  551
248368859  868  877   52   61
221731586  555  565   69   77
221997391 1066 1076  325  333
200070941  212  261  148  211
200070940  212  261   84  147
200070943  212  261  276  339
200070942  212  261  212  275
200070945  212  261  404  467
200070944  212  261  340  403
200070947  212  261  532  595
200070946  212  261  468  531
200070949  212  261  660  723
200070948  212  261  596  659
200071058  562  611  698  761
200071059  562  611  762  825
200071425  960  970  637  647
200071427  943  947  670  674
200071426  933  937  620  624
200071050  562  611  186  249
200071051  562  611  250  313
200071052  562  611  314  377
200071053  562  611  378  441
200071054  562  611  442  505
200071055  562  611  506  569
200071056  562  611  570  633
200071057  562  611  634  697
248368672  733  743  624  632
221995510  938  949  354  363
222366123  748  759  917  927
222406832  869  878  943  951
222063900  736  747  501  510
200071120  612  625 1030 1043
200071121  626  639 1030 1043
200071122  640  653 1030 1043
200071123  654  667 1030 1043
200071124  668  681 1030 1043
200071125  682  695 1030 1043
200071126  696  709 1030 1043
200071127  805  811 1004 1010
200071128  805  811 1011 1017
200071129  805  811 1018 1024
221965093  922  932  316  325
248368816  742  752  240  249
248368818  970  980  945  954
248368747  749  759   39   47
200070909  112  161  148  211
200070908  112  161   84  147
200070905   62  111  916  979
200070904   62  111  852  915
200070907  112  161   20   83
200070906   62  111  980 1043
200070901   62  111  660  723
200070900   62  111  596  659
200070903   62  111  788  851
200070902   62  111  724  787
222176508  880  890  624  633
248368884  674  684   60   69
248368885  678  689   94  105
248368880  836  845  747  756
248368881 1078 1088  390  399
248368882  913  923  753  763
200071014  412  461  724  787
200071015  412  461  788  851
200071016  412  461  852  915
200071017  412  461  916  979
200071010  412  461  468  531
200071011  412  461  532  595
200071012  412  461  596  659
200071013  412  461  660  723
200071018  412  461  980 1043
200071019  462  511   20   83
248368748 1083 1093  147  156
222441601  910  920  979  988
222020188  933  944  390  399
200070996  362  411  596  659
200070997  362  411  660  723
200070994  362  411  468  531
200070995  362  411  532  595
200070992  362  411  340  403
200070993  362  411  404  467
200070990  362  411  212  275
200070991  362  411  276  339
222082127  965  976  469  479
200070998  362  411  724  787
200070999  362  411  788  851
200071061  562  611  890  953
200071060  562  611  826  889
200071063  612  661  326  389
200071062  562  611  954 1017
200071065  612  661  454  517
222076670  945  955  467  476
200071067  612  661  582  645
200071066  612  661  518  581
200071069  612  661  710  773
200071068  612  661  646  709
222440330 1046 1056  943  952
222311911  732  741  849  857
222414803  857  868  956  965
222194796  930  940  638  647
222231895  698  708  747  756
222309251  735  746  844  853
200071119  795  809 1029 1043
200071118  780  794 1029 1043
200071111  662  677  726  741
200071110  662  677  710  725
200071113  662  677  758  773
200071112  662  677  742  757
200071115  662  677  790  805
200071114  662  677  774  789
200071117  662  677  822  837
200071116  662  677  806  821
248368847  705  715  926  935
222083205  972  982  469  478
200071064  612  661  390  453
200070952  212  261  852  915
200070953  212  261  916  979
200070899   62  111  532  595
200070951  212  261  788  851
200070956  262  311   84  147
200070957  262  311  148  211
200070954  212  261  980 1043
200070955  262  311   20   83
200070893   62  111  148  211
200070892   62  111   84  147
200070891   62  111   20   83
200070959  262  311  276  339
200070897   62  111  404  467
200070896   62  111  340  403
200070895   62  111  276  339
200070894   62  111  212  275
200071429  993  997  660  664
200071428  983  987  610  614
222072613  792  802  499  508
200071029  462  511  660  723
200071028  462  511  596  659
200071025  462  511  404  467
200071024  462  511  340  403
200071027  462  511  532  595
200071026  462  511  468  531
200071021  462  511  148  211
200071020  462  511   84  147
200071023  462  511  276  339
200071022  462  511  212  275
222001328  991 1001  349  358
200071553 1062 1066  972  976
200071552 1089 1099  989  999
200071554 1072 1076 1022 1026
200069361  975  975   80   80
222146591 1018 1028  548  558
222037354  691  701  475  483
222218055 1041 1052  643  652
200071155  810  811 1038 1039
200071154  810  811 1036 1037
200071157  810  811 1042 1043
200071156  810  811 1040 1041
200071151  810  811 1030 1031
200071150  810  811 1028 1029
200071153  810  811 1034 1035
200071152  810  811 1032 1033
200071158  512  611 1043 1043
200071158  809  809 1028 1028
248368804  847  857  822  831
222324318  468  480  929  940
221968183  881  892  330  340
200070918  112  161  724  787
200070919  112  161  788  851
200070916  112  161  596  659
200070917  112  161  660  723
200070914  112  161  468  531
200070915  112  161  532  595
200070912  112  161  340  403
200070913  112  161  404  467
200070910  112  161  212  275
200070911  112  161  276  339
248368877  764  773  759  768
248368876  968  979  817  826
221723022  653  663   31   40
221907528  626  639  305  320
222001341  829  839  390  399
200071072  612  661  902  965
200071073  612  661  966 1029
200071070  612  661  774  837
200071071  612  661  838  901
200071076  662  711  966 1029
200071077  712  761  940 1003
200071074  662  711  838  901
200071075  662  711  902  965
200071078  762  811  940 1003
200071079  712  745 1004 1037
221887964  921  931  207  216
200070988  362  411   84  147
221718350  624  634   31   41
200071108  662  677  678  693
200071109  662  677  694  709
200071102  662  677  582  597
200071103  662  677  598  613
200071100  662  677  550  565
200071101  662  677  566  581
200071106  662  677  646  661
200071107  662  677  662  677
200071104  662  677  614  629
200071105  662  677  630  645
222296701  735  745  827  835
221937241  843  853  296  305
221980326  712  723  389  398
222406223  958  968  919  928
200070888   12   61  852  915
200070889   12   61  916  979
200070967  262  311  788  851
200070966  262  311  724  787
200070965  262  311  660  723
200070964  262  311  596  659
200070963  262  311  532  595
200070962  262  311  468  531
200070961  262  311  404  467
200070960  262  311  340  403
200070884   12   61  596  659
200070885   12   61  660  723
200070886   12   61  724  787
200070887   12   61  788  851
200070880   12   61  340  403
200070881   12   61  404  467
200070882   12   61  468  531
200070883   12   61  532  595
200071038  512  561  314  377
200071039  512  561  378  441
200071036  512  561  186  249
200071037  512  561  250  313
200071034  462  511  980 1043
200071035  512  561  122  185
200071032  462  511  852  915
200071033  462  511  916  979
200071030  462  511  724  787
200071031  462  511  788  851
221773945  794  806   73   83
200070969  262  311  916  979
200070968  262  311  852  915
222002937  813  822  396  405
200071089  662  677  374  389
200071088  662  677  358  373
200071083  562  586 1018 1042
200071082  537  561 1018 1042
200071081  512  536 1018 1042
200071080  746  779 1004 1037
200071087  662  677  342  357
200071086  662  677  326  341
200071085  780  804 1004 1028
200071084  587  611 1018 1042
222184746  774  784  663  671
222282569 1073 1083  723  732
200071146  710  711 1034 1035
200071147  710  711 1036 1037
200071144  710  711 1030 1031
200071145  710  711 1032 1033
200071142  805  808 1025 1028
200071143  809  811 1025 1027
200071140  770  775 1038 1043
200071141  776  779 1038 1041
200071148  776  777 1042 1043
200071149  778  779 1042 1043
222296622  762  771  820  829
248368746  539  548   63   71
248368745  503  512   36   44
222170295  685  695  664  673
200071390  832  836  653  657
222361622  967  979  856  867
200070923  162  211   20   83
200070922  112  161  980 1043
200070921  112  161  916  979
200070920  112  161  852  915
200070927  162  211  276  339
200070926  162  211  212  275
200070925  162  211  148  211
200070924  162  211   84  147
200070929  162  211  404  467
200070928  162  211  340  403
222289639  746  756  815  823
248368904  939  950  465  474
248368866  609  619  169  177
221730899  573  583   63   72
200071047  512  561  890  953
200071046  512  561  826  889
200071045  512  561  762  825
200071044  512  561  698  761
200071043  512  561  634  697
200071042  512  561  570  633
200071041  512  561  506  569
200071040  512  561  442  505
221745727  691  701   57   65
200071049  562  611  122  185
200071048  512  561  954 1017
