223200332  695  707  165  177
222902284  202  212  514  524
222903110  155  164  740  749
223003959  357  366  450  460
223103893  486  496  507  517
223005797  385  395  328  338
223105628  495  508  465  477
223205718  552  561  887  896
223006562  301  310  728  737
223506370 1008 1018  875  885
223107753  428  438  802  812
223107949  472  483  595  606
223108963  493  503  507  517
223308380  787  796  498  507
222809453  157  166  122  131
223009644  390  399  332  341
223409089  849  858  922  931
223409598  851  860  922  931
223010195  406  415  260  269
223310007  764  774  615  625
222811822  108  120  360  372
222911940  156  166  790  800
223011634  395  408  308  320
223112820  486  500  554  567
223312290  696  704  953  962
244712541  869  876  631  640
222914214  222  232  496  506
223214468  674  684  371  381
223414929  904  914  707  717
222915833  198  208  623  633
223415519 1002 1010  253  262
222916727  172  182  742  753
223316002  860  870  204  214
223316323  859  869  209  219
223217314  560  570  927  937
222818868  182  192   59   70
222918303  317  323   77   85
223118978  586  595  135  144
223418941  999 1011  283  293
223319953  790  797  567  576
223519429 1102 1113  522  533
222920431  240  264  430  445
222920584  153  164  856  867
223220843  737  749  105  117
223222401  729  739  163  174
223023882  302  314  832  844
222924691  228  240  528  540
223324008  765  773  714  723
223324640  767  774  716  723
223026791  320  331  767  778
223126835  611  619   70   79
223226906  697  705  354  363
223426056  996 1004  361  369
222827268   46   56  750  760
223327385  797  807  585  595
223527444 1098 1106  607  616
223029655  280  292  966  978
223129558  603  612  128  137
222930532  203  212  692  701
223030095  288  298  938  949
223031640  313  322  839  848
223131518  570  580  296  306
200132962  875  875   32   36
200132963  875  875   33   38
200132964  874  874   34   40
200132965  874  874   35   41
200132966  874  874   36   42
200132967  874  874   37   43
200132968  874  874   38   44
200132969  874  874   39   45
200132970  874  874   40   46
200132971  873  873   41   47
200132972  873  873   42   48
200132973  873  873   43   49
200132974  873  873   44   50
200132975  873  873   45   51
200132976  873  873   46   52
200132977  872  872   47   54
200132978  872  872   48   54
200132979  872  872   49   55
200132980  872  872   50   56
200132981  872  872   51   57
200132982  872  872   52   58
200132983  872  872   53   59
200132984  871  871   54   60
200132985  871  871   55   61
200132986  871  871   56   62
200132987  871  871   57   63
200132988  871  871   58   64
200132989  871  871   59   65
200132990  870  870   60   66
200132991  870  870   61   67
200132992  870  870   62   68
200132993  870  870   63   69
200132994  870  870   64   70
200132995  870  870   65   71
200132996  869  869   66   73
200132997  869  869   67   73
200132998  869  869   68   74
200132999  869  869   69   75
222832299   47   58  778  789
223332021  865  877  291  302
223332939  921  930   37   46
200133000  869  869   70   76
200133001  869  869   71   77
200133002  868  868   72   79
200133003  868  868   73   79
200133004  868  868   74   80
200133005  868  868   75   81
200133006  868  868   76   82
200133007  868  868   77   83
200133008  868  868   78   84
200133009  867  867   79   85
200133010  867  867   80   86
200133011  867  867   81   87
200133012  867  867   82   88
200133013  867  867   83   89
200133014  867  867   84   90
200133015  866  866   85   91
200133016  866  866   86   92
200133017  866  866   87   93
200133018  866  866   88   94
200133019  866  866   89   95
200133020  866  866   90   96
200133021  865  865   91   98
200133022  865  865   92   98
200133023  865  865   93   99
200133024  865  865   94  100
200133025  865  865   95  101
200133026  865  865   96  102
200133027  864  864   97  104
200133028  864  864   98  104
200133029  864  864   99  105
200133030  864  864  100  106
200133031  864  864  101  107
200133032  864  864  102  108
200133033  863  863  103  110
200133034  863  863  104  110
200133035  863  863  105  111
200133036  863  863  106  112
200133037  863  863  107  113
200133038  863  863  108  114
200133039  862  862  109  116
200133040  862  862  110  116
200133041  862  862  111  117
200133042  862  862  112  118
200133043  862  862  113  119
200133044  862  862  114  120
200133045  861  861  115  122
200133046  861  861  116  122
200133047  861  861  117  123
200133048  861  861  118  124
200133049  861  861  119  125
200133050  861  861  120  126
200133051  860  860  121  128
200133052  860  860  122  128
200133053  860  860  123  129
200133054  860  860  124  130
200133055  860  860  125  131
200133056  860  860  126  132
200133057  859  859  127  134
200133058  859  859  128  134
200133059  859  859  129  135
200133060  859  859  130  136
200133061  859  859  131  137
200133062  859  859  132  138
200133063  858  858  133  140
200133064  858  858  134  140
200133065  858  858  135  141
200133066  858  858  136  142
200133067  858  858  137  143
200133068  858  858  138  144
200133069  857  857  139  146
200133070  857  857  140  146
200133071  857  857  141  147
200133072  857  857  142  148
200133073  857  857  143  149
200133074  857  857  144  150
200133075  856  856  145  152
200133076  856  856  146  152
200133077  856  856  147  153
200133078  856  856  148  154
200133079  856  856  149  155
200133080  856  856  150  156
200133081  855  855  151  158
200133082  855  855  152  158
200133083  855  855  153  159
200133084  855  855  154  160
200133085  855  855  155  161
200133086  855  855  156  162
200133087  854  854  157  164
200133088  854  854  158  164
200133089  854  854  159  165
200133090  854  854  160  166
200133091  854  854  161  167
200133092  854  854  162  168
200133093  853  853  163  170
200133094  853  853  164  170
200133095  853  853  165  171
200133096  853  853  166  172
200133097  853  853  167  173
200133098  853  853  168  174
200133099  852  852  169  176
200133100  852  852  170  176
200133101  852  852  171  177
200133102  852  852  172  178
200133103  852  852  173  179
200133104  852  852  174  180
200133105  851  851  175  181
200133106  851  851  176  182
200133107  851  851  177  183
200133108  851  851  178  184
200133109  851  851  179  185
200133110  851  851  180  186
200133111  850  850  181  187
200133112  850  850  182  188
200133113  850  850  183  189
200133114  850  850  184  190
200133115  850  850  185  191
200133116  850  850  186  192
200133117  849  849  187  193
200133118  849  849  188  194
200133119  849  849  189  195
200133120  849  849  190  196
200133121  849  849  191  197
200133122  848  848  192  199
200133123  848  848  193  199
200133124  848  848  194  200
200133125  848  848  195  201
200133126  848  848  196  202
200133127  848  848  197  203
200133128  847  847  198  205
200133129  847  847  199  205
200133130  847  847  200  206
200133131  847  847  201  207
200133132  847  847  202  208
200133133  847  847  203  209
200133134  846  846  204  211
200133135  846  846  205  211
200133136  846  846  206  212
200133137  846  846  207  213
200133138  846  846  208  214
200133139  846  846  209  215
200133140  845  845  210  216
200133141  845  845  211  217
200133142  845  845  212  218
200133143  845  845  213  219
200133144  845  845  214  220
200133145  845  845  215  221
200133146  844  844  216  222
200133147  844  844  217  223
200133148  844  844  218  224
200133149  844  844  219  225
200133150  844  844  220  226
200133151  843  843  221  228
200133152  843  843  222  228
200133153  843  843  223  229
200133154  843  843  224  230
200133155  843  843  225  231
200133156  843  843  226  232
200133157  842  842  227  234
200133158  842  842  228  234
200133159  842  842  229  235
200133160  842  842  230  236
200133161  842  842  231  237
200133162  842  842  232  238
200133163  841  841  233  239
200133164  841  841  234  240
200133165  841  841  235  241
200133166  841  841  236  242
200133167  841  841  237  243
200133168  840  840  238  245
200133169  840  840  239  245
200133170  840  840  240  246
200133171  840  840  241  247
200133172  840  840  242  248
200133173  840  840  243  249
200133174  839  839  244  251
200133175  839  839  245  251
200133176  839  839  246  252
200133177  839  839  247  253
200133178  839  839  248  254
200133179  839  839  249  255
200133180  838  838  250  256
200133181  838  838  251  257
200133182  838  838  252  258
200133183  838  838  253  259
200133184  838  838  254  260
200133185  837  837  255  262
200133186  837  837  256  262
200133187  837  837  257  263
200133188  837  837  258  264
200133189  837  837  259  265
200133190  837  837  260  266
200133191  836  836  261  268
200133192  836  836  262  268
200133193  836  836  263  269
200133194  836  836  264  270
200133195  836  836  265  271
200133196  836  836  266  272
200133197  835  835  267  273
200133198  835  835  268  274
200133199  835  835  269  275
200133200  835  835  270  276
200133201  835  835  271  277
200133202  834  834  272  279
200133203  834  834  273  279
200133204  834  834  274  280
200133205  834  834  275  281
200133206  834  834  276  282
200133207  834  834  277  283
200133208  833  833  278  285
200133209  833  833  279  285
200133210  833  833  280  286
200133211  833  833  281  287
200133212  833  833  282  288
200133213  833  833  283  289
200133214  832  832  284  290
200133215  832  832  285  291
200133216  832  832  286  292
200133217  832  832  287  293
200133218  832  832  288  294
200133219  831  831  289  296
200133220  831  831  290  296
200133221  831  831  291  297
200133222  831  831  292  298
200133223  831  831  293  299
200133224  831  831  294  300
200133225  830  830  295  301
200133226  830  830  296  302
200133227  830  830  297  303
200133228  830  830  298  304
200133229  830  830  299  305
200133230  829  829  300  307
200133231  829  829  301  307
200133232  829  829  302  308
200133233  829  829  303  309
200133234  829  829  304  310
200133235  829  829  305  311
200133236  828  828  306  312
200133237  828  828  307  313
200133238  828  828  308  314
200133239  828  828  309  315
200133240  828  828  310  316
200133241  827  827  311  318
200133242  827  827  312  318
200133243  827  827  313  319
200133244  827  827  314  320
200133245  827  827  315  321
200133246  827  827  316  322
200133247  826  826  317  324
200133248  826  826  318  324
200133249  826  826  319  325
200133250  826  826  320  326
200133251  826  826  321  327
200133252  826  826  322  328
200133253  825  825  323  329
200133254  825  825  324  330
200133255  825  825  325  331
200133256  825  825  326  332
200133257  825  825  327  333
200133258  824  824  328  335
200133259  824  824  329  335
200133260  824  824  330  336
200133261  824  824  331  337
200133262  824  824  332  338
200133263  824  824  333  339
200133264  823  823  334  340
200133265  823  823  335  341
200133266  823  823  336  342
200133267  823  823  337  343
