221800513 1004 1015  484  495
240500507  383  392  996 1005
240700491  163  172  235  244
221901645  995 1003  340  349
240601101  487  495  681  690
221902948 1023 1031  344  353
240603517 1031 1039  782  790
240604094  777  786  728  737
240605472  599  607  688  696
240705770  229  238  226  235
221706434 1072 1080  641  650
221706806 1086 1093  643  652
240606018  679  688  702  711
240706409  371  380  251  260
240608587  482  491  653  662
240708684  710  717  310  319
240509147  300  309  953  962
240509287  235  243  940  948
240609305  331  341  620  630
240609409  556  563  665  673
240609721  504  511  654  663
240609744  908  920  734  744
240709679  580  590  278  288
240510404  119  129  913  923
240610867  841  849  717  725
240611843  641  648  674  683
221912915 1015 1024  328  338
240512356  258  265  935  944
240612884  644  652  670  679
240513908  276  284  933  941
240613416  940  948  728  736
240514759  340  349  943  953
240614934 1018 1025  739  748
221915763 1000 1008  322  331
222015641 1092 1100  201  210
240715775  417  428  220  231
221916413  985  993  317  326
240516875  696  705 1007 1016
240716696  662  671  266  275
221917002 1001 1009  319  327
221917653  882  891  294  303
240717601  706  716  271  281
221718234 1065 1073  621  630
221820024  989 1000  453  463
240520042  605  614  979  988
240620312  313  326  575  586
240620317  975  984  710  719
221921565  976  985  308  317
222121534 1026 1035   40   49
240621027  372  380  587  596
240721768  329  338  179  188
240522311  284  292  908  916
240522766  710  718  991 1000
240622281  336  343  575  584
240523363  502  511  947  956
240623948  774  783  656  665
221724918 1012 1020  600  608
240524420  383  391  920  928
240624339  317  328  562  572
240724456  357  365  173  182
221825243  968  976  442  450
240525009  420  427  926  934
240525628  598  606  959  967
240625364  690  699  633  642
240625464  892  903  673  684
240625693  719  727  638  647
240526214  794  802  997 1006
240526368  462  472  929  938
240626160  411  419  575  584
240626819  564  573  603  612
240527817  936  946 1020 1030
240627109  481  491  585  595
200128925  272  282  695  705
200128928   12   22  917  927
221928149  823  831  268  277
221928646  941  949  291  300
240528792  410  419  911  920
240628052  419  427  569  577
240628444  532  539  591  600
240529034  497  507  927  936
240529451  781  792  982  992
240529833   54   64  838  848
240629040  693  703  620  630
240729265   37   46   89   98
240630297 1035 1043  685  694
240630353   53   61  489  498
240730780  296  306  132  142
240531307  265  274  874  883
240531362 1044 1054 1030 1040
221832012 1054 1063  450  460
240532137  515  525  921  931
240533191  417  424  899  908
240533362  656  665  945  954
240533770  816  825  976  985
240633023  972  993  655  667
240633226  471  481  559  569
240633618  556  568  574  586
240734172  554  603  148  161
240535852  590  601  923  933
240635339 1016 1024  662  670
221936732 1083 1091  309  317
240636477  714  721  597  606
221737896 1017 1025  581  590
240637097  677  686  586  595
240637272  624  631  576  585
221738445 1024 1032  582  591
240538571  702  712  937  947
240638645  754  762  596  604
240638665  908  917  626  635
240738595  568  578  151  161
240539999  413  420  876  885
240739740  478  486  128  136
240540902 1073 1085 1004 1016
240740746   68   78   43   53
240541221  700  717  924  936
240541259  190  200  827  837
240541552  702  722  923  935
240641194  639  647  563  571
240542404   15   25  789  799
221843039  891  898  402  411
221943739  906  914  263  271
222043919 1010 1019  145  154
240543851  602  613  899  909
240544553  414  421  861  870
240544726  908  917  959  968
240644213  622  631  548  556
240545661  645  653  903  912
240546111  816  826  936  946
221947783  895  905  255  265
240547118  919  927  954  962
240547251  976  984  965  973
240547324  940  949  957  966
240547659  285  295  825  835
240547895  346  353  837  846
240747550  693  702  136  145
221748433  999 1007  561  570
221748777 1083 1093  578  588
240548557  861  871  937  947
240748341  538  546  102  111
251248374  631  637  900  907
251248375  410  416  988  995
251248397  528  534  581  589
251248442 1028 1037  591  601
251248454  880  887  389  396
251248579  101  109  946  955
251248584  278  286  880  888
251248586  476  484  128  136
251248587  454  462  273  281
251248590  570  578  130  139
251248591  589  598   95  104
251248596  557  566  880  889
251248598  799  807   41   50
251248599  674  681  969  977
251248601  926  934  127  136
